Period	Document Number	Item	Transaction Bin Quantity	Transfer Type	Source Bin Number	Destination Bin Number
Jan 2024	BINT103633	31S-9	60	Inbound Staging	QDCIN2	Q170311
Jan 2024	BINT103638	DELIVERYBOOK	800	Inbound Staging	QDCIN2	Quebec DC
Jan 2024	BINT103639	DGRFORM	2300	Inbound Staging	QDCIN2	Quebec DC
Jan 2024	BINT103640	MB16AU	2	Inbound Staging	QDCIN2	Q170105
Jan 2024	BINT103641	MBTX14AU	4	Inbound Staging	QDCIN2	Q180103
Jan 2024	BINT103642	CB16-B	2	Inbound Staging	QDCIN2	Q230138
Jan 2024	BINT103664	DB05	28	Inbound Staging	QDCIN1	Q210135
Jan 2024	BINT103665	DB05	28	Inbound Staging	QDCIN1	Q210229
Jan 2024	BINT103666	DB05	28	Inbound Staging	QDCIN1	Q210228
Jan 2024	BINT103667	DB05	28	Inbound Staging	QDCIN1	Q210232
Jan 2024	BINT103669	DB05	28	Inbound Staging	QDCIN1	Q210345
Jan 2024	BINT103670	DB05	28	Inbound Staging	QDCIN1	Q210249
Jan 2024	BINT103671	DB05	28	Inbound Staging	QDCIN1	Q210349
Jan 2024	BINT103672	DB05	28	Inbound Staging	QDCIN1	Q210333
Jan 2024	BINT103673	FMG-116	300	Inbound Staging	QDCIN1	Q270128
Jan 2024	BINT103674	DB05	28	Inbound Staging	QDCIN1	Q210348
Jan 2024	BINT103675	DB05	28	Inbound Staging	QDCIN1	Q210350
Jan 2024	BINT103676	DB05	28	Inbound Staging	QDCIN1	Q210250
Jan 2024	BINT103677	BKAMG-250	200	Inbound Staging	QDCIN2	Quebec DC
Jan 2024	BINT103678	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250112
Jan 2024	BINT103679	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250322
Jan 2024	BINT103680	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250321
Jan 2024	BINT103681	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250320
Jan 2024	BINT103683	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250222
Jan 2024	BINT103684	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250221
Jan 2024	BINT103685	EV12A-AM-VN	36	Inbound Staging	QDCIN1	Q250220
Jan 2024	BINT103472	31S-9	60	Inbound Staging	QDCIN1	Q160154
Jan 2024	BINT103473	31S-9	60	Inbound Staging	QDCIN1	Q160153
Jan 2024	BINT103474	31S-9	60	Inbound Staging	QDCIN1	Q160152
Jan 2024	BINT103475	31S-9	60	Inbound Staging	QDCIN1	Q160151
Jan 2024	BINT103476	31S-9	60	Inbound Staging	QDCIN1	Q160150
Jan 2024	BINT103477	31S-9	60	Inbound Staging	QDCIN1	Q160149
Jan 2024	BINT103478	31S-9	60	Inbound Staging	QDCIN1	Q160148
Jan 2024	BINT103479	31S-9	60	Inbound Staging	QDCIN1	Q160147
Jan 2024	BINT103480	31S-9	60	Inbound Staging	QDCIN1	Q160146
Jan 2024	BINT103481	31S-9	60	Inbound Staging	QDCIN1	Q160145
Jan 2024	BINT103482	31S-9	60	Inbound Staging	QDCIN1	Q160144
Jan 2024	BINT103483	31S-9	60	Inbound Staging	QDCIN1	Q160143
Jan 2024	BINT103484	31S-9	60	Inbound Staging	QDCIN1	Q160142
Jan 2024	BINT103485	31S-9	60	Inbound Staging	QDCIN1	Q160141
Jan 2024	BINT103486	31S-9	60	Inbound Staging	QDCIN1	Q160140
Jan 2024	BINT103487	31S-9	60	Inbound Staging	QDCIN1	Q160139
Jan 2024	BINT103488	31S-9	60	Inbound Staging	QDCIN1	Q160138
Jan 2024	BINT103489	31S-9	60	Inbound Staging	QDCIN1	Q160137
Jan 2024	BINT103490	31S-9	60	Inbound Staging	QDCIN1	Q160136
Jan 2024	BINT103491	31S-9	60	Inbound Staging	QDCIN1	Q160135
Jan 2024	BINT103492	31S-9	60	Inbound Staging	QDCIN1	Q160134
Jan 2024	BINT103493	31S-9	60	Inbound Staging	QDCIN1	Q160133
Jan 2024	BINT103494	31S-9	60	Inbound Staging	QDCIN1	Q160132
Jan 2024	BINT103495	31S-9	60	Inbound Staging	QDCIN1	Q160131
Jan 2024	BINT103507	31S-9	60	Inbound Staging	QDCIN1	Q160130
Jan 2024	BINT103508	31S-9	60	Inbound Staging	QDCIN1	Q160129
Jan 2024	BINT103509	31S-9	60	Inbound Staging	QDCIN1	Q160128
Jan 2024	BINT103510	31S-9	60	Inbound Staging	QDCIN1	Q160127
Jan 2024	BINT103511	31S-9	60	Inbound Staging	QDCIN1	Q160126
Jan 2024	BINT103512	31S-9	60	Inbound Staging	QDCIN1	Q160125
Jan 2024	BINT103513	31S-9	60	Inbound Staging	QDCIN1	Q160124
Jan 2024	BINT103514	31S-9	60	Inbound Staging	QDCIN1	Q160123
Jan 2024	BINT103515	31S-9	60	Inbound Staging	QDCIN1	Q160228
Jan 2024	BINT103516	31S-9	60	Inbound Staging	QDCIN1	Q160227
Jan 2024	BINT103517	31S-9	60	Inbound Staging	QDCIN1	Q160226
Jan 2024	BINT103518	31S-9	60	Inbound Staging	QDCIN1	Q160225
Jan 2024	BINT103519	31S-9	60	Inbound Staging	QDCIN1	Q160310
Jan 2024	BINT103520	31S-9	60	Inbound Staging	QDCIN1	Q160311
Jan 2024	BINT103521	31S-9	60	Inbound Staging	QDCIN1	Q160312
Jan 2024	BINT103522	31S-9	60	Inbound Staging	QDCIN1	Q160313
Jan 2024	BINT103523	31S-9	60	Inbound Staging	QDCIN1	Q160314
Jan 2024	BINT103524	31S-9	60	Inbound Staging	QDCIN1	Q160223
Jan 2024	BINT103525	31S-9	60	Inbound Staging	QDCIN1	Q160224
Jan 2024	BINT103526	31S-9	60	Inbound Staging	QDCIN1	Q170454
Jan 2024	BINT103527	31S-9	60	Inbound Staging	QDCIN1	Q170453
Jan 2024	BINT103528	31S-9	60	Inbound Staging	QDCIN1	Q170452
Jan 2024	BINT103529	31S-9	60	Inbound Staging	QDCIN1	Q170451
Jan 2024	BINT103530	31S-9	60	Inbound Staging	QDCIN1	Q170450
Jan 2024	BINT103535	65-7MF	72	Inbound Staging	QDCIN1	Q200251
Jan 2024	BINT103536	65-7MF	72	Inbound Staging	QDCIN1	Q200353
Jan 2024	BINT103538	65-7MF	72	Inbound Staging	QDCIN1	Q200454
Jan 2024	BINT103541	65-7MF	72	Inbound Staging	QDCIN1	Q200452
Jan 2024	BINT103542	65-7MF	72	Inbound Staging	QDCIN1	Q200348
Jan 2024	BINT103543	65-7MF	72	Inbound Staging	QDCIN1	Q200247
Jan 2024	BINT103544	65-7MF	72	Inbound Staging	QDCIN1	Q200347
Jan 2024	BINT103545	65-7MF	72	Inbound Staging	QDCIN1	Q200346
Jan 2024	BINT103546	65-7MF	72	Inbound Staging	QDCIN1	Q200351
Jan 2024	BINT103550	65-7MF	72	Inbound Staging	QDCIN1	Q200450
Jan 2024	BINT103551	65-7MF	72	Inbound Staging	QDCIN1	Q200449
Jan 2024	BINT103553	65-7MF	72	Inbound Staging	QDCIN1	Q200448
Jan 2024	BINT103315	30HDC	60	Inbound Staging	QDCIN1	Q190250
Jan 2024	BINT103316	30HDC	60	Inbound Staging	QDCIN1	Q190350
Jan 2024	BINT103323	31S-9	60	Inbound Staging	QDCIN2	Q160315
Jan 2024	BINT103324	31S-9	60	Inbound Staging	QDCIN2	Q160314
Jan 2024	BINT103325	31S-9	60	Inbound Staging	QDCIN2	Q160422
Jan 2024	BINT103326	31S-9	60	Inbound Staging	QDCIN2	Q160421
Jan 2024	BINT103327	31S-9	60	Inbound Staging	QDCIN2	Q160420
Jan 2024	BINT103328	31S-9	60	Inbound Staging	QDCIN2	Q160419
Jan 2024	BINT103329	31S-9	60	Inbound Staging	QDCIN2	Q160418
Jan 2024	BINT103330	31S-9	60	Inbound Staging	QDCIN2	Q160417
Jan 2024	BINT103331	31S-9	60	Inbound Staging	QDCIN2	Q160416
Jan 2024	BINT103332	31S-9	60	Inbound Staging	QDCIN2	Q160415
Jan 2024	BINT103333	31S-9	60	Inbound Staging	QDCIN2	Q160414
Jan 2024	BINT103334	31S-9	60	Inbound Staging	QDCIN2	Q160413
Jan 2024	BINT103335	31S-9	60	Inbound Staging	QDCIN2	Q160412
Jan 2024	BINT103337	31S-9	60	Inbound Staging	QDCIN2	Q160411
Jan 2024	BINT103338	31S-9	60	Inbound Staging	QDCIN2	Q160410
Jan 2024	BINT103339	31S-9	60	Inbound Staging	QDCIN2	Q160409
Jan 2024	BINT103340	31S-9	60	Inbound Staging	QDCIN2	Q160408
Jan 2024	BINT103341	31S-9	60	Inbound Staging	QDCIN2	Q160407
Jan 2024	BINT103342	31S-9	60	Inbound Staging	QDCIN2	Q160406
Jan 2024	BINT103343	31S-9	60	Inbound Staging	QDCIN2	Q160405
Jan 2024	BINT103344	31S-9	60	Inbound Staging	QDCIN2	Q160404
Jan 2024	BINT103345	31S-9	60	Inbound Staging	QDCIN2	Q160403
Jan 2024	BINT103346	31S-9	60	Inbound Staging	QDCIN2	Q160402
Jan 2024	BINT103347	31S-9	60	Inbound Staging	QDCIN2	Q160401
Jan 2024	BINT103349	40R-6	90	Inbound Staging	QDCIN1	Q200331
Jan 2024	BINT103350	40R-6	90	Inbound Staging	QDCIN1	Q200231
Jan 2024	BINT103351	35-7	96	Inbound Staging	QDCIN1	Q230422
Jan 2024	BINT103352	35-7	96	Inbound Staging	QDCIN1	Q230421
Jan 2024	BINT103353	35-7	96	Inbound Staging	QDCIN1	Q230420
Jan 2024	BINT103354	35-7	95	Inbound Staging	QDCIN1	Q230419
Jan 2024	BINT103355	35-7	576	Inbound Staging	QDCIN1	Q210101
Jan 2024	BINT103357	H5-5	110	Inbound Staging	QDCIN1	Q240322
Jan 2024	BINT103358	H5-5	110	Inbound Staging	QDCIN1	Q240321
Jan 2024	BINT103359	H5-5	110	Inbound Staging	QDCIN1	Q240320
Jan 2024	BINT103360	H5-5	110	Inbound Staging	QDCIN1	Q240319
Jan 2024	BINT103361	H5-5	110	Inbound Staging	QDCIN1	Q240318
Jan 2024	BINT103362	H5-5	110	Inbound Staging	QDCIN1	Q240317
Jan 2024	BINT103363	H5-5	110	Inbound Staging	QDCIN1	Q240316
Jan 2024	BINT103364	H5-5	110	Inbound Staging	QDCIN1	Q240315
Jan 2024	BINT103365	H5-5	110	Inbound Staging	QDCIN1	Q240314
Jan 2024	BINT103366	H5-5	110	Inbound Staging	QDCIN1	Q240313
Jan 2024	BINT103367	H5-5	110	Inbound Staging	QDCIN1	Q240312
Jan 2024	BINT103368	H5-5	110	Inbound Staging	QDCIN1	Q240311
Jan 2024	BINT103369	30HDC	60	Inbound Staging	QDCIN1	Q190349
Jan 2024	BINT103370	30HDC	60	Inbound Staging	QDCIN1	Q190348
Jan 2024	BINT103371	51R-4	128	Inbound Staging	QDCIN1	Q210232
Jan 2024	BINT103372	51R-4	128	Inbound Staging	QDCIN1	Q210234
Jan 2024	BINT103374	51R-4	126	Inbound Staging	QDCIN1	Q210233
Jan 2024	BINT103375	51R-4	128	Inbound Staging	QDCIN1	Q210334
Jan 2024	BINT103376	30HDC	60	Inbound Staging	QDCIN1	Q190248
Jan 2024	BINT103377	51R-4	128	Inbound Staging	QDCIN1	Q210333
Jan 2024	BINT103378	30HDC	60	Inbound Staging	QDCIN1	Q190347
Jan 2024	BINT103380	30HDC	60	Inbound Staging	QDCIN1	Q190247
Jan 2024	BINT103392	804-1240-02	27	Inbound Staging	QDCIN1	Q170254
Jan 2024	BINT103393	813-5000-UL	7	Inbound Staging	QDCIN1	Q170234
Jan 2024	BINT103396	817-2080	6	Inbound Staging	QDCIN1	Q170137
Jan 2024	BINT103398	818-3010	1	Inbound Staging	QDCIN1	Q170151
Jan 2024	BINT103401	817-1050	2	Inbound Staging	QDCIN1	Q170149
Jan 2024	BINT103402	815-3012	1	Inbound Staging	QDCIN1	Q170147
Jan 2024	BINT103409	806-1206	12	Inbound Staging	QDCIN1	Q170131
Jan 2024	BINT103419	H9AGM	24	Inbound Staging	QDCIN1	Q220127
Dec 2023	BINT103198	31S-9	60	Inbound Staging	QDCIN1	Q160329
Dec 2023	BINT103199	31S-9	60	Inbound Staging	QDCIN1	Q160228
Dec 2023	BINT103200	31S-9	60	Inbound Staging	QDCIN1	Q160328
Dec 2023	BINT103201	31S-9	60	Inbound Staging	QDCIN1	Q160227
Dec 2023	BINT103202	31S-9	60	Inbound Staging	QDCIN1	Q160327
Dec 2023	BINT103203	31S-9	60	Inbound Staging	QDCIN1	Q160226
Dec 2023	BINT103204	31S-9	60	Inbound Staging	QDCIN1	Q160326
Dec 2023	BINT103205	31S-9	60	Inbound Staging	QDCIN1	Q160225
Dec 2023	BINT103206	31S-9	60	Inbound Staging	QDCIN1	Q160325
Dec 2023	BINT103207	31S-9	60	Inbound Staging	QDCIN1	Q160224
Dec 2023	BINT103208	31S-9	60	Inbound Staging	QDCIN1	Q160223
Dec 2023	BINT103210	31S-9	60	Inbound Staging	QDCIN1	Q160433
Dec 2023	BINT103211	31S-9	60	Inbound Staging	QDCIN1	Q160434
Dec 2023	BINT103212	31S-9	60	Inbound Staging	QDCIN1	Q160435
Dec 2023	BINT103213	31S-9	60	Inbound Staging	QDCIN1	Q160436
Dec 2023	BINT103214	31S-9	60	Inbound Staging	QDCIN1	Q160437
Dec 2023	BINT103215	31S-9	60	Inbound Staging	QDCIN1	Q160438
Dec 2023	BINT103216	31S-9	60	Inbound Staging	QDCIN1	Q160439
Dec 2023	BINT103217	31S-9	60	Inbound Staging	QDCIN1	Q160440
Dec 2023	BINT103218	31S-9	60	Inbound Staging	QDCIN1	Q160441
Dec 2023	BINT103219	31S-9	60	Inbound Staging	QDCIN1	Q160442
Dec 2023	BINT103220	31S-9	60	Inbound Staging	QDCIN1	Q160443
Dec 2023	BINT103221	31S-9	60	Inbound Staging	QDCIN1	Q160444
Dec 2023	BINT103223	31S-9	60	Inbound Staging	QDCIN1	Q160445
Dec 2023	BINT103224	31S-9	60	Inbound Staging	QDCIN1	Q160446
Dec 2023	BINT103225	31S-9	60	Inbound Staging	QDCIN1	Q160447
Dec 2023	BINT103226	31S-9	60	Inbound Staging	QDCIN1	Q160448
Dec 2023	BINT103227	31S-9	60	Inbound Staging	QDCIN1	Q160449
Dec 2023	BINT103228	31S-9	60	Inbound Staging	QDCIN1	Q160450
Dec 2023	BINT103229	31S-9	60	Inbound Staging	QDCIN1	Q160451
Dec 2023	BINT103230	31S-9	60	Inbound Staging	QDCIN1	Q160452
Dec 2023	BINT103231	31S-9	60	Inbound Staging	QDCIN1	Q160453
Dec 2023	BINT103232	31S-9	60	Inbound Staging	QDCIN1	Q160454
Dec 2023	BINT103233	31S-9	60	Inbound Staging	QDCIN1	Q160324
Dec 2023	BINT103235	31S-9	60	Inbound Staging	QDCIN1	Q160323
Dec 2023	BINT103236	31S-9	60	Inbound Staging	QDCIN1	Q160332
Dec 2023	BINT103253	31S-9	60	Inbound Staging	QDCIN1	Q160431
Dec 2023	BINT103258	31S-9	60	Inbound Staging	QDCIN1	Q160430
Dec 2023	BINT103260	31S-9	60	Inbound Staging	QDCIN1	Q160429
Dec 2023	BINT103261	31S-9	60	Inbound Staging	QDCIN1	Q160428
Dec 2023	BINT103263	31S-9	60	Inbound Staging	QDCIN1	Q160427
Dec 2023	BINT103268	31S-9	60	Inbound Staging	QDCIN1	Q160426
Dec 2023	BINT103273	31S-9	60	Inbound Staging	QDCIN1	Q160425
Dec 2023	BINT103274	31S-9	60	Inbound Staging	QDCIN1	Q160424
Dec 2023	BINT103275	31S-9	60	Inbound Staging	QDCIN1	Q160423
Dec 2023	BINT103276	31S-9	60	Inbound Staging	QDCIN1	Q160122
Dec 2023	BINT103277	31S-9	60	Inbound Staging	QDCIN1	Q160222
Dec 2023	BINT103278	31S-9	60	Inbound Staging	QDCIN1	Q160322
Dec 2023	BINT103279	31S-9	60	Inbound Staging	QDCIN1	Q160321
Dec 2023	BINT103280	31S-9	60	Inbound Staging	QDCIN1	Q160320
Dec 2023	BINT103281	31S-9	60	Inbound Staging	QDCIN1	Q160319
Dec 2023	BINT103282	31S-9	60	Inbound Staging	QDCIN1	Q160318
Dec 2023	BINT103283	31S-9	60	Inbound Staging	QDCIN1	Q160317
Dec 2023	BINT103284	31S-9	60	Inbound Staging	QDCIN1	Q160316
Dec 2023	BINT103285	31S-9	1080	Inbound Staging	QDCIN1	Q160301
Dec 2023	BINT103288	90-5	110	Inbound Staging	QDCIN1	Q210124
Dec 2023	BINT103289	90-5	110	Inbound Staging	QDCIN1	Q210326
Dec 2023	BINT103290	H5-5	110	Inbound Staging	QDCIN1	Q210321
Dec 2023	BINT103291	H5-5	110	Inbound Staging	QDCIN1	Q210418
Dec 2023	BINT103292	H5-5	110	Inbound Staging	QDCIN1	Q220405
Dec 2023	BINT103293	90-5	109	Inbound Staging	QDCIN1	Q210226
Dec 2023	BINT103294	H5-5	110	Inbound Staging	QDCIN1	Q220305
Dec 2023	BINT103295	H5-5	110	Inbound Staging	QDCIN1	Q220206
Dec 2023	BINT103296	H5-5	110	Inbound Staging	QDCIN1	Q220404
Dec 2023	BINT103297	H5-5	110	Inbound Staging	QDCIN1	Q220403
Dec 2023	BINT103298	H5-5	110	Inbound Staging	QDCIN1	Q210401
Dec 2023	BINT103299	H5-5	110	Inbound Staging	QDCIN1	Q210402
Dec 2023	BINT103079	8020-164	24	Inbound Staging	QDCIN1	Q260215
Dec 2023	BINT103080	MBTX30UHD	22	Inbound Staging	QDCIN1	Q170205
Dec 2023	BINT103081	NS40RSP	24	Inbound Staging	QDCIN1	Q210146
Dec 2023	BINT103082	N120-4	14	Inbound Staging	QDCIN1	Q210150
Dec 2023	BINT103084	31S-9	60	Inbound Staging	QDCIN1	Q160243
Dec 2023	BINT103085	31S-9	60	Inbound Staging	QDCIN1	Q160244
Dec 2023	BINT103086	31S-9	60	Inbound Staging	QDCIN1	Q160245
Dec 2023	BINT103087	31S-9	60	Inbound Staging	QDCIN1	Q160246
Dec 2023	BINT103088	31S-9	60	Inbound Staging	QDCIN1	Q160247
Dec 2023	BINT103089	31S-9	60	Inbound Staging	QDCIN1	Q160248
Dec 2023	BINT103090	31S-9	60	Inbound Staging	QDCIN1	Q160249
Dec 2023	BINT103091	31S-9	60	Inbound Staging	QDCIN1	Q160250
Dec 2023	BINT103092	31S-9	60	Inbound Staging	QDCIN1	Q160251
Dec 2023	BINT103093	31S-9	60	Inbound Staging	QDCIN1	Q160252
Dec 2023	BINT103094	31S-9	60	Inbound Staging	QDCIN1	Q160253
Dec 2023	BINT103095	31S-9	60	Inbound Staging	QDCIN1	Q160254
Dec 2023	BINT103101	31S-9	60	Inbound Staging	QDCIN1	Q160242
Dec 2023	BINT103103	31S-9	60	Inbound Staging	QDCIN1	Q160241
Dec 2023	BINT103104	31S-9	60	Inbound Staging	QDCIN1	Q160240
Dec 2023	BINT103105	31S-9	60	Inbound Staging	QDCIN1	Q160239
Dec 2023	BINT103106	31S-9	60	Inbound Staging	QDCIN1	Q160123
Dec 2023	BINT103107	31S-9	60	Inbound Staging	QDCIN1	Q160124
Dec 2023	BINT103108	31S-9	60	Inbound Staging	QDCIN1	Q160125
Dec 2023	BINT103109	31S-9	60	Inbound Staging	QDCIN1	Q160126
Dec 2023	BINT103111	31S-9	60	Inbound Staging	QDCIN1	Q160127
Dec 2023	BINT103112	31S-9	60	Inbound Staging	QDCIN1	Q160128
Dec 2023	BINT103113	31S-9	60	Inbound Staging	QDCIN1	Q160129
Dec 2023	BINT103114	31S-9	60	Inbound Staging	QDCIN1	Q160130
Dec 2023	BINT103115	31S-9	540	Inbound Staging	QDCIN1	Q160201
Dec 2023	BINT103116	31S-9	60	Inbound Staging	QDCIN1	Q160238
Dec 2023	BINT103117	31S-9	60	Inbound Staging	QDCIN1	Q160237
Dec 2023	BINT103118	31S-9	60	Inbound Staging	QDCIN1	Q160236
Dec 2023	BINT103120	35AGM	50	Inbound Staging	QDCIN1	Q200124
Dec 2023	BINT103122	31S-9	60	Inbound Staging	QDCIN2	Q160354
Dec 2023	BINT103123	31S-9	60	Inbound Staging	QDCIN2	Q160353
Dec 2023	BINT103124	31S-9	60	Inbound Staging	QDCIN2	Q160352
Dec 2023	BINT103125	31S-9	60	Inbound Staging	QDCIN2	Q160351
Dec 2023	BINT103126	31S-9	60	Inbound Staging	QDCIN2	Q160342
Dec 2023	BINT103127	31S-9	60	Inbound Staging	QDCIN2	Q160341
Dec 2023	BINT103128	31S-9	60	Inbound Staging	QDCIN2	Q160340
Dec 2023	BINT103129	31S-9	60	Inbound Staging	QDCIN2	Q160339
Dec 2023	BINT103130	31S-9	60	Inbound Staging	QDCIN2	Q160338
Dec 2023	BINT103131	31S-9	60	Inbound Staging	QDCIN2	Q160337
Dec 2023	BINT103132	31S-9	60	Inbound Staging	QDCIN2	Q160336
Dec 2023	BINT103133	31S-9	60	Inbound Staging	QDCIN2	Q160235
Dec 2023	BINT103134	31S-9	60	Inbound Staging	QDCIN2	Q160234
Dec 2023	BINT103135	31S-9	60	Inbound Staging	QDCIN2	Q160233
Dec 2023	BINT103136	31S-9	60	Inbound Staging	QDCIN2	Q160335
Dec 2023	BINT103137	31S-9	60	Inbound Staging	QDCIN2	Q160334
Dec 2023	BINT103138	31S-9	60	Inbound Staging	QDCIN2	Q160333
Dec 2023	BINT103139	31S-9	60	Inbound Staging	QDCIN2	Q160232
Dec 2023	BINT103148	31S-9	60	Inbound Staging	QDCIN2	Q160332
Dec 2023	BINT103150	24FAGM	50	Inbound Staging	QDCIN1	Q190130
Dec 2023	BINT103152	N100R-4	2	Inbound Staging	QDCIN1	Q210151
Dec 2023	BINT103153	31S-9	60	Inbound Staging	QDCIN2	Q160231
Dec 2023	BINT103157	31S-9	60	Inbound Staging	QDCIN2	Q160331
Dec 2023	BINT103158	MBTX14AU	4	Inbound Staging	QDCIN1	Q180103
Dec 2023	BINT103161	D12450D	4	Inbound Staging	QDCIN1	Q180121
Dec 2023	BINT103162	31S-9	60	Inbound Staging	QDCIN2	Q160330
Dec 2023	BINT103163	31S-9	60	Inbound Staging	QDCIN2	Q160230
Dec 2023	BINT103164	31S-9	60	Inbound Staging	QDCIN2	Q160229
Dec 2023	BINT102876	942-0001	48	Inbound Staging	QDCIN1	Q170201
Dec 2023	BINT102910	31S-9	60	Inbound Staging	QDCIN1	Q160131
Dec 2023	BINT102911	31S-9	60	Inbound Staging	QDCIN1	Q160132
Dec 2023	BINT102912	31S-9	60	Inbound Staging	QDCIN1	Q160133
Dec 2023	BINT102913	31S-9	60	Inbound Staging	QDCIN1	Q160134
Dec 2023	BINT102914	31S-9	60	Inbound Staging	QDCIN1	Q160135
Dec 2023	BINT102915	31S-9	60	Inbound Staging	QDCIN1	Q160136
Dec 2023	BINT102916	31S-9	60	Inbound Staging	QDCIN1	Q160137
Dec 2023	BINT102917	31S-9	60	Inbound Staging	QDCIN1	Q160138
Dec 2023	BINT102919	31S-9	60	Inbound Staging	QDCIN1	Q160139
Dec 2023	BINT102920	31S-9	60	Inbound Staging	QDCIN1	Q160140
Dec 2023	BINT102921	31S-9	60	Inbound Staging	QDCIN1	Q160141
Dec 2023	BINT102923	31S-9	60	Inbound Staging	QDCIN1	Q160142
Dec 2023	BINT102924	31S-9	60	Inbound Staging	QDCIN1	Q160143
Dec 2023	BINT102925	31S-9	60	Inbound Staging	QDCIN1	Q160144
Dec 2023	BINT102926	31S-9	60	Inbound Staging	QDCIN1	Q160145
Dec 2023	BINT102927	31S-9	60	Inbound Staging	QDCIN1	Q160146
Dec 2023	BINT102928	31S-9	60	Inbound Staging	QDCIN1	Q160147
Dec 2023	BINT102929	31S-9	60	Inbound Staging	QDCIN1	Q160148
Dec 2023	BINT102930	31S-9	60	Inbound Staging	QDCIN1	Q160149
Dec 2023	BINT102931	31S-9	60	Inbound Staging	QDCIN1	Q160150
Dec 2023	BINT102932	31S-9	60	Inbound Staging	QDCIN1	Q160151
Dec 2023	BINT102933	31S-9	60	Inbound Staging	QDCIN1	Q160152
Dec 2023	BINT102934	31S-9	60	Inbound Staging	QDCIN1	Q160153
Dec 2023	BINT102936	31S-9	60	Inbound Staging	QDCIN1	Q160154
Dec 2023	BINT102937	26R-6MF	84	Inbound Staging	QDCIN1	Q190337
Dec 2023	BINT102938	H6-EFB	66	Inbound Staging	QDCIN1	Q250223
Dec 2023	BINT102939	H6-EFB	66	Inbound Staging	QDCIN1	Q250224
Dec 2023	BINT102940	H8-5	45	Inbound Staging	QDCIN1	Q220124
Dec 2023	BINT102941	H8-5	45	Inbound Staging	QDCIN1	Q220225
Dec 2023	BINT102942	H5-EFB	72	Inbound Staging	QDCIN1	Q250225
Dec 2023	BINT102943	RV24	66	Inbound Staging	QDCIN1	Q210239
Dec 2023	BINT102944	RV27	54	Inbound Staging	QDCIN1	Q210340
Dec 2023	BINT102945	65-6MF	54	Inbound Staging	QDCIN1	Q200252
Dec 2023	BINT102946	H6-5CM	66	Inbound Staging	QDCIN1	Q220220
Dec 2023	BINT102949	65-6MF	54	Inbound Staging	QDCIN1	Q200254
Dec 2023	BINT102950	59-6	60	Inbound Staging	QDCIN1	Q200249
Dec 2023	BINT102952	124R-6	66	Inbound Staging	QDCIN1	Q190203
Dec 2023	BINT102953	H8-5	45	Inbound Staging	QDCIN1	Q210323
Dec 2023	BINT102955	H8-5	45	Inbound Staging	QDCIN1	Q210324
Dec 2023	BINT102957	124R-6	66	Inbound Staging	QDCIN1	Q190305
Dec 2023	BINT102958	H8-850-AB	45	Inbound Staging	QDCIN1	Q220126
Dec 2023	BINT102988	31T925-AB	54	Inbound Staging	QDCIN1	Q220333
Dec 2023	BINT102989	31T950	54	Inbound Staging	QDCIN1	Q220435
Dec 2023	BINT102990	31T950	54	Inbound Staging	QDCIN1	Q220437
Dec 2023	BINT102991	31T950	54	Inbound Staging	QDCIN1	Q220438
Dec 2023	BINT102992	31T925-AB	54	Inbound Staging	QDCIN1	Q220439
Dec 2023	BINT102993	31T925-AB	54	Inbound Staging	QDCIN1	Q220444
Dec 2023	BINT102995	31T925-AB	54	Inbound Staging	QDCIN1	Q210434
Dec 2023	BINT102997	31T925-AB	54	Inbound Staging	QDCIN1	Q210433
Dec 2023	BINT102999	31T925-AB	54	Inbound Staging	QDCIN1	Q210432
Dec 2023	BINT103002	31T925-AB	54	Inbound Staging	QDCIN1	Q210431
Dec 2023	BINT103003	31T925-AB	54	Inbound Staging	QDCIN1	Q210430
Dec 2023	BINT103004	31T925-AB	54	Inbound Staging	QDCIN1	Q210443
Dec 2023	BINT103005	31T925-AB	54	Inbound Staging	QDCIN1	Q210424
Dec 2023	BINT103006	78DT-7MF	66	Inbound Staging	QDCIN1	Q210309
Dec 2023	BINT103007	124R-6	66	Inbound Staging	QDCIN1	Q190301
Dec 2023	BINT103008	78-7MF	66	Inbound Staging	QDCIN1	Q210303
Dec 2023	BINT103009	78-7MF	66	Inbound Staging	QDCIN1	Q210203
Dec 2023	BINT103010	26R-6MF	84	Inbound Staging	QDCIN1	Q190336
Dec 2023	BINT103011	26R-6MF	84	Inbound Staging	QDCIN1	Q190235
Dec 2023	BINT103012	124R-6	66	Inbound Staging	QDCIN1	Q190302
Dec 2023	BINT103013	75DT-7MF	72	Inbound Staging	QDCIN1	Q210202
Dec 2023	BINT103014	124R-6	66	Inbound Staging	QDCIN1	Q190306
Dec 2023	BINT103015	26R-6MF	84	Inbound Staging	QDCIN1	Q190335
Dec 2023	BINT103016	59-6	60	Inbound Staging	QDCIN1	Q200349
Dec 2023	BINT103017	124R-6	66	Inbound Staging	QDCIN1	Q190206
Dec 2023	BINT103018	78DT-7MF	66	Inbound Staging	QDCIN1	Q210201
